OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,LOGRECNO,geoname,Workers_16_and_older,Drove_alone,Carpool,Public_Transportation,Walked,Other_Means,Non_SOV_Commuters,Pct_Non_SOV_Commuters,SHAPESTArea,SHAPESTLength
2363,37,119,001608,1,371190016081,Block Group 1,0016182,"Block Group 1, Census Tract 16.08, Mecklenburg County, North Carolina",1257,794,732,78,0,19,829,0.65950676,11730277.6233521,16211.8555050537
2364,37,119,004000,4,371190040004,Block Group 4,0016364,"Block Group 4, Census Tract 40, Mecklenburg County, North Carolina",829,655,200,74,0,0,274,0.3305187,65890538.5872803,42702.7274948254
2365,37,119,003807,2,371190038072,Block Group 2,0016352,"Block Group 2, Census Tract 38.07, Mecklenburg County, North Carolina",1609,1089,652,170,24,0,846,0.52579242,19094408.4769897,22088.6744085197
2366,37,119,002906,1,371190029061,Block Group 1,0016276,"Block Group 1, Census Tract 29.06, Mecklenburg County, North Carolina",803,704,68,0,0,65,133,0.16562889,6905975.47888184,14680.679523166
2367,37,119,003007,2,371190030072,Block Group 2,0016282,"Block Group 2, Census Tract 30.07, Mecklenburg County, North Carolina",900,816,62,53,0,0,115,0.12777778,24979226.4369507,25095.7690734909
2368,37,119,001802,1,371190018021,Block Group 1,0016195,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",799,645,206,31,20,0,257,0.32165207,11614440.2965088,19083.6578151145
2369,37,119,003011,3,371190030113,Block Group 3,0016291,"Block Group 3, Census Tract 30.11, Mecklenburg County, North Carolina",438,409,58,0,0,0,58,0.13242009,13766884.0318604,18158.0824467211
2370,37,119,002903,2,371190029032,Block Group 2,0016267,"Block Group 2, Census Tract 29.03, Mecklenburg County, North Carolina",445,432,0,0,0,13,13,0.02921348,23879958.1530151,21160.607101008
2371,37,119,001702,4,371190017024,Block Group 4,0016191,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",1467,701,1058,237,0,0,1295,0.88275392,9038153.62176514,15806.3893684009
2372,37,119,004000,3,371190040003,Block Group 3,0016363,"Block Group 3, Census Tract 40, Mecklenburg County, North Carolina",356,326,0,30,0,0,30,0.08426966,12184565.9448242,16104.0846292508
2373,37,119,004700,1,371190047001,Block Group 1,0016388,"Block Group 1, Census Tract 47, Mecklenburg County, North Carolina",599,333,150,45,126,20,341,0.56928214,12118491.0335693,16434.631600399
2374,37,119,002003,4,371190020034,Block Group 4,0016238,"Block Group 4, Census Tract 20.03, Mecklenburg County, North Carolina",369,369,0,0,0,0,0,0,19277994.8363647,23691.1100722245
2375,37,119,004500,1,371190045001,Block Group 1,0016383,"Block Group 1, Census Tract 45, Mecklenburg County, North Carolina",349,248,40,7,13,61,121,0.34670487,13303656.8894043,17195.7796416427
2376,37,119,003007,5,371190030075,Block Group 5,0016285,"Block Group 5, Census Tract 30.07, Mecklenburg County, North Carolina",334,334,0,0,0,0,0,0,20000322.9036865,23295.9012003431
2377,37,119,006006,1,371190060061,Block Group 1,0016612,"Block Group 1, Census Tract 60.06, Mecklenburg County, North Carolina",1469,1194,486,32,0,0,518,0.35262083,27128672.7304077,26685.5507578177
2378,37,119,005823,1,371190058231,Block Group 1,0016527,"Block Group 1, Census Tract 58.23, Mecklenburg County, North Carolina",355,339,0,0,0,16,16,0.04507042,41556618.2763062,28498.3316037035
2379,37,119,006406,3,371190064063,Block Group 3,0016680,"Block Group 3, Census Tract 64.06, Mecklenburg County, North Carolina",1885,1508,526,40,0,74,640,0.33952255,25059288.2252197,22266.0113994086
2380,37,119,003105,1,371190031051,Block Group 1,0016313,"Block Group 1, Census Tract 31.05, Mecklenburg County, North Carolina",956,881,42,27,0,27,96,0.10041841,16307648.7312622,17748.1394294039
2381,37,119,001922,2,371190019222,Block Group 2,0016228,"Block Group 2, Census Tract 19.22, Mecklenburg County, North Carolina",1097,1000,92,0,51,0,143,0.13035552,25476033.0829468,30831.3201680977
2382,37,119,003201,1,371190032011,Block Group 1,0016321,"Block Group 1, Census Tract 32.01, Mecklenburg County, North Carolina",699,493,338,37,0,0,375,0.53648069,7849706.29516602,12377.7302621502
2383,37,119,006406,1,371190064061,Block Group 1,0016678,"Block Group 1, Census Tract 64.06, Mecklenburg County, North Carolina",846,678,88,0,110,14,212,0.25059102,17909121.2121582,19456.6006296852
2384,37,119,005811,2,371190058112,Block Group 2,0016517,"Block Group 2, Census Tract 58.11, Mecklenburg County, North Carolina",800,686,194,10,7,0,211,0.26375,16768953.2709351,20103.3444018454
2385,37,119,005843,1,371190058431,Block Group 1,0016571,"Block Group 1, Census Tract 58.43, Mecklenburg County, North Carolina",628,543,80,31,14,0,125,0.19904459,20709291.230896,20852.3275935812
2386,37,119,004302,3,371190043023,Block Group 3,0016375,"Block Group 3, Census Tract 43.02, Mecklenburg County, North Carolina",499,390,24,71,26,0,121,0.24248497,9951010.22686768,13974.886025589
2387,37,119,005604,3,371190056043,Block Group 3,0016464,"Block Group 3, Census Tract 56.04, Mecklenburg County, North Carolina",542,223,72,8,275,0,355,0.65498155,3367482.30633545,7757.10662247963
2388,37,119,006203,2,371190062032,Block Group 2,0016641,"Block Group 2, Census Tract 62.03, Mecklenburg County, North Carolina",1048,995,70,0,18,0,88,0.08396947,44438970.9188843,40289.1126072634
2389,37,119,005523,3,371190055233,Block Group 3,0016455,"Block Group 3, Census Tract 55.23, Mecklenburg County, North Carolina",1095,973,76,0,30,54,160,0.14611872,15749260.8823853,17166.6989599283
2390,37,119,003109,2,371190031092,Block Group 2,0016320,"Block Group 2, Census Tract 31.09, Mecklenburg County, North Carolina",787,448,382,105,19,24,530,0.67344346,2723502.76171875,7958.97505148932
2391,37,119,005613,1,371190056131,Block Group 1,0016474,"Block Group 1, Census Tract 56.13, Mecklenburg County, North Carolina",1328,1218,152,14,11,9,186,0.14006024,61598404.1298828,40723.1632115245
2392,37,119,003805,1,371190038051,Block Group 1,0016346,"Block Group 1, Census Tract 38.05, Mecklenburg County, North Carolina",1662,1074,664,190,20,46,920,0.55354994,89004267.9220581,39596.906598722
2393,37,119,003015,2,371190030152,Block Group 2,0016299,"Block Group 2, Census Tract 30.15, Mecklenburg County, North Carolina",964,948,18,7,0,0,25,0.02593361,22758901.2125244,23441.648171242
2394,37,119,002004,3,371190020043,Block Group 3,0016242,"Block Group 3, Census Tract 20.04, Mecklenburg County, North Carolina",1156,898,472,22,0,0,494,0.42733564,12992895.5162354,16559.2726159813
2395,37,119,005514,3,371190055143,Block Group 3,0016436,"Block Group 3, Census Tract 55.14, Mecklenburg County, North Carolina",1030,957,48,15,34,0,97,0.09417476,22366862.2893066,27531.0772570638
2396,37,119,004900,1,371190049001,Block Group 1,0016392,"Block Group 1, Census Tract 49, Mecklenburg County, North Carolina",237,212,20,15,0,0,35,0.14767932,9489828.25054932,12506.2768011764
2397,37,119,001920,3,371190019203,Block Group 3,0016225,"Block Group 3, Census Tract 19.20, Mecklenburg County, North Carolina",416,414,2,1,0,0,3,0.00721154,5033422.29211426,10882.2861171303
2398,37,119,003108,2,371190031082,Block Group 2,0016318,"Block Group 2, Census Tract 31.08, Mecklenburg County, North Carolina",1258,850,528,85,13,46,672,0.53418124,12572436.8253174,14729.2317950117
2399,37,119,005612,2,371190056122,Block Group 2,0016473,"Block Group 2, Census Tract 56.12, Mecklenburg County, North Carolina",923,837,140,16,0,0,156,0.16901408,23331729.3203735,21913.6726484926
2400,37,119,003007,3,371190030073,Block Group 3,0016283,"Block Group 3, Census Tract 30.07, Mecklenburg County, North Carolina",594,579,0,15,0,0,15,0.02525253,23332830.3179932,30081.6120503615
2401,37,119,006010,1,371190060101,Block Group 1,0016622,"Block Group 1, Census Tract 60.10, Mecklenburg County, North Carolina",952,871,162,0,0,0,162,0.17016807,32371838.4632568,25716.2278291709
2402,37,119,003016,3,371190030163,Block Group 3,0016303,"Block Group 3, Census Tract 30.16, Mecklenburg County, North Carolina",739,608,132,65,0,0,197,0.26657645,5943981.93060303,11886.3866605327
2403,37,119,005511,3,371190055113,Block Group 3,0016427,"Block Group 3, Census Tract 55.11, Mecklenburg County, North Carolina",851,825,24,0,0,14,38,0.04465335,5156996.95367432,10629.6233446967
2404,37,119,005620,1,371190056201,Block Group 1,0016486,"Block Group 1, Census Tract 56.20, Mecklenburg County, North Carolina",1259,1092,306,14,0,0,320,0.25416998,70364609.1658936,40677.8069821674
2405,37,119,004400,1,371190044001,Block Group 1,0016381,"Block Group 1, Census Tract 44, Mecklenburg County, North Carolina",374,338,72,0,0,0,72,0.19251337,29672633.0415039,28882.082467353
2406,37,119,005609,1,371190056091,Block Group 1,0016468,"Block Group 1, Census Tract 56.09, Mecklenburg County, North Carolina",1602,1263,190,107,102,35,434,0.27091136,35054606.7982788,27423.7420157281
2407,37,119,005916,2,371190059162,Block Group 2,0016607,"Block Group 2, Census Tract 59.16, Mecklenburg County, North Carolina",450,334,126,53,0,0,179,0.39777778,28598023.4118042,23287.2299600309
2408,37,119,003008,2,371190030082,Block Group 2,0016287,"Block Group 2, Census Tract 30.08, Mecklenburg County, North Carolina",1005,886,208,15,0,0,223,0.22189055,8701374.68695068,12503.350841034
2409,37,119,006203,3,371190062033,Block Group 3,0016642,"Block Group 3, Census Tract 62.03, Mecklenburg County, North Carolina",698,613,54,0,27,31,112,0.16045845,64418036.0263672,42435.136192946
2410,37,119,002905,2,371190029052,Block Group 2,0016275,"Block Group 2, Census Tract 29.05, Mecklenburg County, North Carolina",488,452,56,0,0,8,64,0.13114754,16575566.6652832,21385.8448049414
2411,37,119,005519,2,371190055192,Block Group 2,0016444,"Block Group 2, Census Tract 55.19, Mecklenburg County, North Carolina",1196,1048,218,9,14,16,257,0.21488294,48942762.2305908,37117.8663655969
2412,37,119,005838,2,371190058382,Block Group 2,0016561,"Block Group 2, Census Tract 58.38, Mecklenburg County, North Carolina",1088,948,42,23,0,96,161,0.14797794,14846591.6049805,17541.4114905317
2413,37,119,005824,1,371190058241,Block Group 1,0016531,"Block Group 1, Census Tract 58.24, Mecklenburg County, North Carolina",1909,1219,820,253,0,27,1100,0.57621792,159959570.35553,63849.382309686
2414,37,119,000500,3,371190005003,Block Group 3,0016141,"Block Group 3, Census Tract 5, Mecklenburg County, North Carolina",1708,1122,352,0,319,91,762,0.44613583,9806734.04003906,12869.5786271531
2415,37,119,003103,1,371190031031,Block Group 1,0016310,"Block Group 1, Census Tract 31.03, Mecklenburg County, North Carolina",984,854,188,23,0,13,224,0.22764228,12536437.8546143,18172.118238972
2416,37,119,005513,2,371190055132,Block Group 2,0016432,"Block Group 2, Census Tract 55.13, Mecklenburg County, North Carolina",557,488,84,0,27,0,111,0.19928187,12143385.0869751,18546.5195226688
2417,37,119,003102,3,371190031023,Block Group 3,0016309,"Block Group 3, Census Tract 31.02, Mecklenburg County, North Carolina",984,617,180,101,87,89,457,0.46443089,6612752.67474365,12599.6243629184
2418,37,119,006302,1,371190063021,Block Group 1,0016663,"Block Group 1, Census Tract 63.02, Mecklenburg County, North Carolina",1574,1310,352,67,21,0,440,0.27954257,153687454.732117,54800.0687001665
2419,37,119,006005,1,371190060051,Block Group 1,0016611,"Block Group 1, Census Tract 60.05, Mecklenburg County, North Carolina",1455,1268,276,0,0,49,325,0.2233677,186706180.223816,54906.5236409012
2420,37,119,003203,1,371190032031,Block Group 1,0016323,"Block Group 1, Census Tract 32.03, Mecklenburg County, North Carolina",1402,1295,114,8,26,16,164,0.11697575,7093258.76226807,10755.5930621435
2421,37,119,005835,1,371190058351,Block Group 1,0016553,"Block Group 1, Census Tract 58.35, Mecklenburg County, North Carolina",1428,1295,214,15,11,0,240,0.16806723,57745645.5519409,31856.5628074095
2422,37,119,005516,1,371190055161,Block Group 1,0016438,"Block Group 1, Census Tract 55.16, Mecklenburg County, North Carolina",780,743,52,0,0,11,63,0.08076923,13187600.9967651,18648.2239793563
2423,37,119,003015,1,371190030151,Block Group 1,0016298,"Block Group 1, Census Tract 30.15, Mecklenburg County, North Carolina",792,749,86,0,0,0,86,0.10858586,13771453.9130859,16338.2705394886
2424,37,119,005837,1,371190058371,Block Group 1,0016556,"Block Group 1, Census Tract 58.37, Mecklenburg County, North Carolina",1212,878,58,251,13,41,363,0.29950495,27630018.8453979,32147.7324365308
2425,37,119,005816,2,371190058162,Block Group 2,0016524,"Block Group 2, Census Tract 58.16, Mecklenburg County, North Carolina",486,486,0,0,0,0,0,0,12532898.8013916,18235.2165444334
2426,37,119,004600,1,371190046001,Block Group 1,0016386,"Block Group 1, Census Tract 46, Mecklenburg County, North Carolina",545,347,60,138,0,30,228,0.41834862,12878952.0654297,16599.4051738552
2427,37,119,005517,1,371190055171,Block Group 1,0016439,"Block Group 1, Census Tract 55.17, Mecklenburg County, North Carolina",1344,1283,68,10,17,0,95,0.07068452,20450915.0247803,21224.1631263613
2428,37,119,005914,1,371190059141,Block Group 1,0016602,"Block Group 1, Census Tract 59.14, Mecklenburg County, North Carolina",1882,1761,130,0,56,0,186,0.09883103,16572590.5675049,17040.4779627702
2429,37,119,006106,2,371190061062,Block Group 2,0016634,"Block Group 2, Census Tract 61.06, Mecklenburg County, North Carolina",1440,1256,184,53,19,20,276,0.19166667,50694849.3511963,29135.6624496986
2430,37,119,005706,3,371190057063,Block Group 3,0016494,"Block Group 3, Census Tract 57.06, Mecklenburg County, North Carolina",994,813,84,33,78,28,223,0.22434608,17538874.1651001,17804.9404111906
2431,37,119,006214,2,371190062142,Block Group 2,0016660,"Block Group 2, Census Tract 62.14, Mecklenburg County, North Carolina",1436,1309,230,12,0,0,242,0.16852368,29336907.6672363,25830.1978482628
2432,37,119,006104,2,371190061042,Block Group 2,0016629,"Block Group 2, Census Tract 61.04, Mecklenburg County, North Carolina",524,504,40,0,0,0,40,0.07633588,71403880.5585938,39097.9273408024
2433,37,119,003902,1,371190039021,Block Group 1,0016355,"Block Group 1, Census Tract 39.02, Mecklenburg County, North Carolina",739,415,250,199,0,0,449,0.60757781,9458643.44952393,17510.9348624088
2434,37,119,001912,2,371190019122,Block Group 2,0016204,"Block Group 2, Census Tract 19.12, Mecklenburg County, North Carolina",312,312,0,0,0,0,0,0,9834032.98425293,17281.6040778054
2435,37,119,005834,2,371190058342,Block Group 2,0016552,"Block Group 2, Census Tract 58.34, Mecklenburg County, North Carolina",524,484,64,0,0,8,72,0.13740458,13396593.3295898,23969.4973841518
2436,37,119,003204,3,371190032043,Block Group 3,0016327,"Block Group 3, Census Tract 32.04, Mecklenburg County, North Carolina",388,388,0,0,0,0,0,0,9926140.77618408,15330.8425192145
2437,37,119,980200,1,371199802001,Block Group 1,0016684,"Block Group 1, Census Tract 9802, Mecklenburg County, North Carolina",0,0,0,0,0,0,0,,121839869.358582,57450.7270232981
2438,37,119,005717,2,371190057172,Block Group 2,0016514,"Block Group 2, Census Tract 57.17, Mecklenburg County, North Carolina",750,636,182,23,0,0,205,0.27333333,25073246.6751099,23934.9836056007
2439,37,119,005840,1,371190058401,Block Group 1,0016564,"Block Group 1, Census Tract 58.40, Mecklenburg County, North Carolina",985,898,92,24,0,17,133,0.13502538,28223415.6676025,24736.3242785751
2440,37,119,001915,4,371190019154,Block Group 4,0016212,"Block Group 4, Census Tract 19.15, Mecklenburg County, North Carolina",887,764,96,33,42,0,171,0.19278467,7206042.71173096,12003.0434734925
2441,37,119,005305,1,371190053051,Block Group 1,0016402,"Block Group 1, Census Tract 53.05, Mecklenburg County, North Carolina",329,246,140,13,0,0,153,0.46504559,6642776.2734375,13771.9464708137
2442,37,119,005517,2,371190055172,Block Group 2,0016440,"Block Group 2, Census Tract 55.17, Mecklenburg County, North Carolina",502,433,138,0,0,0,138,0.2749004,11207928.5553589,19574.573354224
2443,37,119,005715,1,371190057151,Block Group 1,0016510,"Block Group 1, Census Tract 57.15, Mecklenburg County, North Carolina",1145,1043,192,0,6,0,198,0.17292576,196922617.558167,61949.8797979662
2444,37,119,005906,2,371190059062,Block Group 2,0016586,"Block Group 2, Census Tract 59.06, Mecklenburg County, North Carolina",287,272,0,0,15,0,15,0.05226481,71773220.171875,40314.6777844715
2445,37,119,005512,3,371190055123,Block Group 3,0016430,"Block Group 3, Census Tract 55.12, Mecklenburg County, North Carolina",1413,1269,242,11,12,0,265,0.18754423,18970804.5756836,21298.4392217226
2446,37,119,004800,2,371190048002,Block Group 2,0016390,"Block Group 2, Census Tract 48, Mecklenburg County, North Carolina",308,210,58,69,0,0,127,0.41233766,7022314.38745117,11212.1937452245
2447,37,119,001510,2,371190015102,Block Group 2,0016175,"Block Group 2, Census Tract 15.10, Mecklenburg County, North Carolina",242,196,92,0,0,0,92,0.38016529,5807319.62011719,9669.93688752834
2448,37,119,005836,1,371190058361,Block Group 1,0016554,"Block Group 1, Census Tract 58.36, Mecklenburg County, North Carolina",1147,1018,162,20,12,16,210,0.18308631,16509927.9834595,19297.5175030244
2449,37,119,001801,1,371190018011,Block Group 1,0016192,"Block Group 1, Census Tract 18.01, Mecklenburg County, North Carolina",272,243,14,17,0,5,36,0.13235294,7916016.4364624,13458.1959397302
2450,37,119,006212,1,371190062121,Block Group 1,0016655,"Block Group 1, Census Tract 62.12, Mecklenburg County, North Carolina",1007,844,296,15,0,0,311,0.30883813,29869665.5448608,25289.2515384481
2451,37,119,005913,1,371190059131,Block Group 1,0016599,"Block Group 1, Census Tract 59.13, Mecklenburg County, North Carolina",1126,861,530,0,0,0,530,0.47069272,28328951.4509277,24508.7097033484
2452,37,119,003600,3,371190036003,Block Group 3,0016339,"Block Group 3, Census Tract 36, Mecklenburg County, North Carolina",365,216,150,27,0,47,224,0.61369863,6618132.88708496,13364.8399081539
2453,37,119,006106,1,371190061061,Block Group 1,0016633,"Block Group 1, Census Tract 61.06, Mecklenburg County, North Carolina",1565,1350,362,3,0,31,396,0.25303514,18487593.6675415,19233.8824249296
2454,37,119,004302,1,371190043021,Block Group 1,0016373,"Block Group 1, Census Tract 43.02, Mecklenburg County, North Carolina",316,254,22,51,0,0,73,0.23101266,6709968.59954834,11823.5914722417
2455,37,119,002003,5,371190020035,Block Group 5,0016239,"Block Group 5, Census Tract 20.03, Mecklenburg County, North Carolina",648,485,326,0,0,0,326,0.50308642,12244278.1119385,17523.7511435527
2456,37,119,005908,1,371190059081,Block Group 1,0016591,"Block Group 1, Census Tract 59.08, Mecklenburg County, North Carolina",707,621,126,9,4,10,149,0.21074965,195772984.475891,71286.1191532356
2457,37,119,005847,1,371190058471,Block Group 1,0016579,"Block Group 1, Census Tract 58.47, Mecklenburg County, North Carolina",633,525,178,7,12,0,197,0.31121643,31829754.1807251,24818.7373804089
2458,37,119,005618,1,371190056181,Block Group 1,0016482,"Block Group 1, Census Tract 56.18, Mecklenburg County, North Carolina",767,702,130,0,0,0,130,0.16949153,59761966.8395386,30890.0816061356
2459,37,119,005828,1,371190058281,Block Group 1,0016537,"Block Group 1, Census Tract 58.28, Mecklenburg County, North Carolina",1017,924,32,26,51,0,109,0.10717797,21129246.7367554,29150.9692147898
2460,37,119,000100,4,371190001004,Block Group 4,0016134,"Block Group 4, Census Tract 1, Mecklenburg County, North Carolina",71,50,0,0,21,0,21,0.29577465,4499537.53509521,10270.217091271
2461,37,119,005521,3,371190055213,Block Group 3,0016449,"Block Group 3, Census Tract 55.21, Mecklenburg County, North Carolina",2479,2326,292,0,0,7,299,0.12061315,66306549.9271851,32627.4215131443
2462,37,119,005817,1,371190058171,Block Group 1,0016525,"Block Group 1, Census Tract 58.17, Mecklenburg County, North Carolina",690,639,0,51,0,0,51,0.07391304,18475718.0162964,20376.6015167894
2463,37,119,005712,1,371190057121,Block Group 1,0016503,"Block Group 1, Census Tract 57.12, Mecklenburg County, North Carolina",1511,1301,318,14,0,37,369,0.24420913,39625054.9264526,30062.0197364019
2464,37,119,004100,2,371190041002,Block Group 2,0016366,"Block Group 2, Census Tract 41, Mecklenburg County, North Carolina",1320,1222,144,8,0,18,170,0.12878788,12276062.7789307,15281.0549219814
2465,37,119,005907,2,371190059072,Block Group 2,0016590,"Block Group 2, Census Tract 59.07, Mecklenburg County, North Carolina",921,874,80,0,0,7,87,0.09446254,25557152.1187134,24102.7010141624
2466,37,119,004305,2,371190043052,Block Group 2,0016380,"Block Group 2, Census Tract 43.05, Mecklenburg County, North Carolina",1570,1245,86,113,0,169,368,0.2343949,16740273.6600342,17393.7735109442
2467,37,119,002701,3,371190027013,Block Group 3,0016259,"Block Group 3, Census Tract 27.01, Mecklenburg County, North Carolina",352,274,0,0,67,11,78,0.22159091,4902602.49291992,9624.98310790842
2468,37,119,001509,1,371190015091,Block Group 1,0016172,"Block Group 1, Census Tract 15.09, Mecklenburg County, North Carolina",598,590,16,0,0,0,16,0.02675585,7370779.67889404,12212.2023505428
2469,37,119,003204,1,371190032041,Block Group 1,0016325,"Block Group 1, Census Tract 32.04, Mecklenburg County, North Carolina",783,708,116,17,0,0,133,0.16985951,6504689.12322998,12432.5194087463
2470,37,119,005605,2,371190056052,Block Group 2,0016466,"Block Group 2, Census Tract 56.05, Mecklenburg County, North Carolina",912,893,0,0,19,0,19,0.02083333,8798652.15917969,13521.4881052682
2471,37,119,006009,1,371190060091,Block Group 1,0016620,"Block Group 1, Census Tract 60.09, Mecklenburg County, North Carolina",722,695,54,0,0,0,54,0.07479224,37231396.8179932,28083.0796167222
2472,37,119,002003,3,371190020033,Block Group 3,0016237,"Block Group 3, Census Tract 20.03, Mecklenburg County, North Carolina",328,298,60,0,0,0,60,0.18292683,10889117.6851807,16711.3327067296
2473,37,119,004200,4,371190042004,Block Group 4,0016372,"Block Group 4, Census Tract 42, Mecklenburg County, North Carolina",535,303,204,130,0,0,334,0.62429907,11351858.7688599,15012.6593324933
2474,37,119,005614,3,371190056143,Block Group 3,0016477,"Block Group 3, Census Tract 56.14, Mecklenburg County, North Carolina",1307,1176,262,0,0,0,262,0.20045907,18919296.8409424,24604.1932135026
2475,37,119,005200,3,371190052003,Block Group 3,0016399,"Block Group 3, Census Tract 52, Mecklenburg County, North Carolina",248,175,46,34,4,12,96,0.38709677,24905377.7427979,23274.658080659
2476,37,119,005621,1,371190056211,Block Group 1,0016489,"Block Group 1, Census Tract 56.21, Mecklenburg County, North Carolina",1159,1046,208,9,0,0,217,0.18723037,49495378.9488525,31190.061155584
2477,37,119,005604,2,371190056042,Block Group 2,0016463,"Block Group 2, Census Tract 56.04, Mecklenburg County, North Carolina",612,312,158,2,205,14,379,0.61928105,9425896.21490479,12416.3447788959
2478,37,119,005827,1,371190058271,Block Group 1,0016536,"Block Group 1, Census Tract 58.27, Mecklenburg County, North Carolina",1606,1312,286,94,14,43,437,0.27210461,19411029.286499,20432.0238077982
2479,37,119,006304,1,371190063041,Block Group 1,0016668,"Block Group 1, Census Tract 63.04, Mecklenburg County, North Carolina",290,275,0,15,0,0,15,0.05172414,88152988.5924683,42728.0179179025
2480,37,119,002800,1,371190028001,Block Group 1,0016263,"Block Group 1, Census Tract 28, Mecklenburg County, North Carolina",324,324,0,0,0,0,0,0,10440358.1231689,18125.465110651
2481,37,119,003300,2,371190033002,Block Group 2,0016329,"Block Group 2, Census Tract 33, Mecklenburg County, North Carolina",660,546,74,77,0,0,151,0.22878788,5790616.83276367,9796.50039400052
2482,37,119,003700,2,371190037002,Block Group 2,0016342,"Block Group 2, Census Tract 37, Mecklenburg County, North Carolina",667,453,0,163,15,36,214,0.32083958,20765371.0864258,19803.2219913181
2483,37,119,005512,1,371190055121,Block Group 1,0016428,"Block Group 1, Census Tract 55.12, Mecklenburg County, North Carolina",190,143,94,0,0,0,94,0.49473684,13349155.8727417,17525.6364017025
2484,37,119,006007,3,371190060073,Block Group 3,0016617,"Block Group 3, Census Tract 60.07, Mecklenburg County, North Carolina",1543,1413,220,0,20,0,240,0.15554115,35925536.8218994,29452.1526534853
2485,37,119,005847,3,371190058473,Block Group 3,0016581,"Block Group 3, Census Tract 58.47, Mecklenburg County, North Carolina",443,423,18,0,0,11,29,0.06546275,12095935.0618896,21880.1063560135
2486,37,119,005812,2,371190058122,Block Group 2,0016519,"Block Group 2, Census Tract 58.12, Mecklenburg County, North Carolina",1662,1468,204,64,28,0,296,0.17809868,67193182.447937,36150.1206370135
2487,37,119,002100,2,371190021002,Block Group 2,0016244,"Block Group 2, Census Tract 21, Mecklenburg County, North Carolina",924,800,228,6,0,4,238,0.25757576,12767333.3627319,14731.2485715699
2488,37,119,002702,3,371190027023,Block Group 3,0016262,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",332,317,0,0,0,15,15,0.04518072,7608612.39782715,15507.1243989267
2489,37,119,001701,1,371190017011,Block Group 1,0016186,"Block Group 1, Census Tract 17.01, Mecklenburg County, North Carolina",1003,767,326,67,0,6,399,0.39780658,11972337.3461304,16281.3618492069
2490,37,119,005524,4,371190055244,Block Group 4,0016459,"Block Group 4, Census Tract 55.24, Mecklenburg County, North Carolina",745,625,188,14,12,0,214,0.28724832,20580941.9711304,27237.7029885938
2491,37,119,005524,2,371190055242,Block Group 2,0016457,"Block Group 2, Census Tract 55.24, Mecklenburg County, North Carolina",799,408,266,16,164,78,524,0.65581977,11282621.4353638,16086.4679638222
2492,37,119,005717,3,371190057173,Block Group 3,0016515,"Block Group 3, Census Tract 57.17, Mecklenburg County, North Carolina",1564,1370,388,0,0,0,388,0.24808184,43883948.9126587,31178.2984429802
2493,37,119,003106,2,371190031062,Block Group 2,0016316,"Block Group 2, Census Tract 31.06, Mecklenburg County, North Carolina",848,758,48,41,0,25,114,0.13443396,9658504.38354492,15815.5621925222
2494,37,119,005605,1,371190056051,Block Group 1,0016465,"Block Group 1, Census Tract 56.05, Mecklenburg County, North Carolina",1536,1067,574,110,72,0,756,0.4921875,18446539.8585205,18204.3644085478
2495,37,119,001911,2,371190019112,Block Group 2,0016201,"Block Group 2, Census Tract 19.11, Mecklenburg County, North Carolina",980,896,38,47,0,18,103,0.10510204,11179834.5534668,17872.1012497859
2496,37,119,005833,1,371190058331,Block Group 1,0016548,"Block Group 1, Census Tract 58.33, Mecklenburg County, North Carolina",549,490,92,0,0,13,105,0.19125683,12332751.6080322,17069.2312281385
2497,37,119,001912,4,371190019124,Block Group 4,0016206,"Block Group 4, Census Tract 19.12, Mecklenburg County, North Carolina",1647,1184,872,12,0,15,899,0.54584092,7866503.9342041,12727.9766963079
2498,37,119,005711,2,371190057112,Block Group 2,0016501,"Block Group 2, Census Tract 57.11, Mecklenburg County, North Carolina",830,688,196,0,37,7,240,0.28915663,60923696.1077881,38957.7611676484
2499,37,119,003808,1,371190038081,Block Group 1,0016353,"Block Group 1, Census Tract 38.08, Mecklenburg County, North Carolina",1053,536,878,78,0,0,956,0.90788224,3185037.00738525,7767.34157838207
2500,37,119,004500,3,371190045003,Block Group 3,0016385,"Block Group 3, Census Tract 45, Mecklenburg County, North Carolina",324,269,52,24,0,5,81,0.25,6800117.93334961,11087.0573856778
2501,37,119,002904,5,371190029045,Block Group 5,0016273,"Block Group 5, Census Tract 29.04, Mecklenburg County, North Carolina",290,269,42,0,0,0,42,0.14482759,14257479.0065918,18680.7038460684
2502,37,119,003106,1,371190031061,Block Group 1,0016315,"Block Group 1, Census Tract 31.06, Mecklenburg County, North Carolina",1361,919,690,79,0,18,787,0.57825129,14413365.2165527,18900.7615952691
2503,37,119,001701,2,371190017012,Block Group 2,0016187,"Block Group 2, Census Tract 17.01, Mecklenburg County, North Carolina",1392,879,862,56,26,0,944,0.67816092,4314205.55853271,9663.37648762074
2504,37,119,003902,2,371190039022,Block Group 2,0016356,"Block Group 2, Census Tract 39.02, Mecklenburg County, North Carolina",533,478,82,7,7,0,96,0.18011257,16775753.7362061,24957.1636393498
